folder	file	album	artist	title	genre	description
../music/lSubramanium	L Subramanium, Viji Subramaniam _ Whispering Moods.mp3	lSubramanium	L Subramanium, Viji Subramaniam	Whispering Moods	synth violao ballad	5CmpCoQTLjI0NLXngVvmgJ
../music/mammalHands	Mammal Hands _ Being Here.mp3	mammalHands	Mammal Hands	Being Here	neo nu jazz	5cr7x0cknWAOD9iBcJEFVU
../music/mammalHands	Mammal Hands _ Black Sails.mp3	mammalHands	Mammal Hands	Black Sails	neo nu jazz classical fusion	7pPadvTTIIaxSviKwnFSbZ
../music/mammalHands	Mammal Hands _ Boreal Forest.mp3	mammalHands	Mammal Hands	Boreal Forest	neo nu jazz classical fusion	6rihywZn0l3Gc3ggHrmNis
../music/mammalHands	Mammal Hands _ Living Frost.mp3	mammalHands	Mammal Hands	Living Frost	neo nu jazz classical fusion	4fW64Iw4e9GUlNPc2kzEZJ
../music/mammalHands	Mammal Hands _ Near Far.mp3	mammalHands	Mammal Hands	Near Far	neo nu jazz classical fusion	4T6zHC8iGxC4mLfUxnzOC4
../music/mammalHands	Mammal Hands _ Rhizome.mp3	mammalHands	Mammal Hands	Rhizome	neo nu jazz classical fusion	2iN40UWst0XmK36AaS7fGI
../music/mammalHands	Mammal Hands _ Solitary Bee.mp3	mammalHands	Mammal Hands	Solitary Bee	neo nu jazz classical fusion	1gSS0tvXQQ8Y7gEYwp6F1y
../music/mammalHands	Mammal Hands _ Straight up Raining.mp3	mammalHands	Mammal Hands	Straight up Raining	neo nu jazz classical fusion	30JoKGWHOF1NMnq1LQDKZa
../music/mammalHands	Mammal Hands _ Three Good Things.mp3	mammalHands	Mammal Hands	Three Good Things	neo nu jazz classical fusion	5EPtSiXROfwzo0FcJ0oIZt
../music/mammalHands	Mammal Hands _ Transfixed.mp3	mammalHands	Mammal Hands	Transfixed	neo nu jazz classical fusion	7MPdhj2tH5olVfJGYvtVef
../music/mammalHands	Mammal Hands _ Wringer.mp3	mammalHands	Mammal Hands	Wringer	neo nu jazz classical fusion	5YhJ3EhOBB9OnX7H32yk0M
../music/mannaDey	Manna Dey _ Coffee houser sei addata.mp3	mannaDey	Manna Dey	Coffee houser sei addata	polka trallero ouroboros	2vVbWhEWexA9SeGiR0k4Rd
../music/mannaDey	Manna Dey _ Hoyto Tomar-e Jonyo.mp3	mannaDey	Manna Dey	Hoyto Tomar-e Jonyo	latino roll reggae	5DodKuHUD5rF0gNWPYUdZk
../music/mannaDey	Manna Dey (Roshan) {Sahir Ludhiyanvi} _ Laga Chunari Men Daag.mp3	mannaDey	Manna Dey (Roshan) {Sahir Ludhiyanvi}	Laga Chunari Men Daag	hindustani carnatic fusion dhrupad	2bwNUjCD5slalWpyhqDsoR
../music/marcoCirillo	Marco Cirillo _ When You Always Play Acoustic Guitar But You Secretly Love Electric! (Dirty Secret).mp3	marcoCirillo	Marco Cirillo	When You Always Play Acoustic Guitar But You Secretly Love Electric! (Dirty Secret)	acousmatic 8-bit pixie	6OIKvuPi5ALNjlg7efiLJN
../music/marcoCirillo	Marco Cirillo _ When You Fall in Love and Someone Ask You To Play Something.mp3	marcoCirillo	Marco Cirillo	When You Fall in Love and Someone Ask You To Play Something	acousmatic 8-bit pixie	6OIKvuPi5ALNjlg7efiLJN
../music/marcoCirillo	Marco Cirillo _ When You Feel Sad And Someone Ask You To Play Something.mp3	marcoCirillo	Marco Cirillo	When You Feel Sad And Someone Ask You To Play Something	acousmatic 8-bit pixie	6OIKvuPi5ALNjlg7efiLJN
../music/marcoCirillo	Marco Cirillo _ When You Just Discovered An Awesome Chord and Someone Ask You to Play Something.mp3	marcoCirillo	Marco Cirillo	When You Just Discovered An Awesome Chord and Someone Ask You to Play Something	acousmatic 8-bit pixie	6OIKvuPi5ALNjlg7efiLJN
../music/marcoCirillo	Marco Cirillo _ When You Listen to Worship Music for Too Long.mp3	marcoCirillo	Marco Cirillo	When You Listen to Worship Music for Too Long	acousmatic 8-bit pixie	6OIKvuPi5ALNjlg7efiLJN
../music/marcoCirillo	Marco Cirillo _ When You Only Know Four Chords and Someone Ask You To Play Something.mp3	marcoCirillo	Marco Cirillo	When You Only Know Four Chords and Someone Ask You To Play Something	acousmatic 8-bit pixie	6OIKvuPi5ALNjlg7efiLJN
../music/marcoCirillo	Marco Cirillo _ When You Play Acoustic Stuff on A Classical Guitar.mp3	marcoCirillo	Marco Cirillo	When You Play Acoustic Stuff on A Classical Guitar	acousmatic 8-bit pixie	6OIKvuPi5ALNjlg7efiLJN
../music/markBradshaw	Mark Bradshaw _ Hello Darling.mp3	markBradshaw	Mark Bradshaw	Hello Darling	hauntology synth blues	5n51QjdP1KKFgezASdMMqa
../music/markBradshaw	Mark Bradshaw _ Top of the Lake Opening Titles.mp3	markBradshaw	Mark Bradshaw	Top of the Lake Opening Titles	8d abstractro symphonic	748zbWakGl1OWld4sgpMZs
../music/maroon5	Maroon 5 _ Lips On You.mp3	maroon5	Maroon 5	Lips On You	pop rock pixie 8-bit	6SEBdRAW54AFwa8spgf0Ws
../music/maroon5	Maroon 5 _ Lost Stars.mp3	maroon5	Maroon 5	Lost Stars	acousmatic rock	3hYWaqqNdrgVeyLpFhA8Ws
../music/mastersOfSex	Michael Penn _ Bill and Virginia.mp3	mastersOfSex	Michael Penn	Bill and Virginia	symphonic orchestral classical	06KyNuuMOX1ROXRhj787tj
../music/mastersOfSex	Michael Penn _ I Have Plans.mp3	mastersOfSex	Michael Penn	I Have Plans	symphonic orchestral classical 8-bit	06KyNuuMOX1ROXRhj787tj
../music/mastersOfSex	Michael Penn _ Miscarriage.mp3	mastersOfSex	Michael Penn	Miscarriage	symphonic orchestral classical 8-bit	06KyNuuMOX1ROXRhj787tj
../music/mastersOfSex	Michael Penn _ Together Is The Key.mp3	mastersOfSex	Michael Penn	Together Is The Key	symphonic orchestral classical	06KyNuuMOX1ROXRhj787tj
../music/meganTrainor	Meghan Trainor _ All that Bass.mp3	meganTrainor	Meghan Trainor	All that Bass	doo-wop pop	5jE48hhRu8E6zBDPRSkEq7
../music/meganTrainor	Meghan Trainor _ Hopeless Romantic.mp3	meganTrainor	Meghan Trainor	Hopeless Romantic	romantico pop	0wb0X7n3cAKeajIOguyd9t
../music/meganTrainor	Meghan Trainor _ Lips are moving.mp3	meganTrainor	Meghan Trainor	Lips are moving	rhythm pop	1w4xmjtrwUh4PS7TEVbvi6
../music/meganTrainor	Meghan Trainor _ No.mp3	meganTrainor	Meghan Trainor	No	trikiti rhythm pop doo-wop bebop	0l0CvurVUrr2w3Jj1hOVFc
../music/meganTrainor	Meghan Trainor _ Wave.mp3	meganTrainor	Meghan Trainor	Wave	wave pop	0kOUusNPraZGQfqcnA1zoP
../music/melanie	Melanie Martinez _ Pity Party.mp3	melanie	Melanie Martinez	Pity Party	emo electro dark pop	3fo6DYGktjENCiagUeU9yH
../music/melanie	Melanie Martinez _ Play Date.mp3	melanie	Melanie Martinez	Play Date	doo-wop pixie	4DpNNXFMMxQEKl7r0ykkWA
../music/melodeath	Age of the Sun |Melodeath By Countries: Switzerland| _ What We Are.mp3	melodeath	Age of the Sun |Melodeath By Countries: Switzerland|	What We Are	melodeath metal	06KyNuuMOX1ROXRhj787tj
../music/melodeath	Vocyferium |Melodeath By Countries: Canada| _ Redemption.mp3	melodeath	Vocyferium |Melodeath By Countries: Canada|	Redemption	melodeath metal	06KyNuuMOX1ROXRhj787tj
../music/mentalist	Blake Neely _ Believe (Jane's Theme).mp3	mentalist	Blake Neely	Believe (Jane's Theme)	orchestral symphonic emo	0DcXsffkWw0SVBaXBdSHQu
../music/mentalist	Blake Neely _ Charlotte.mp3	mentalist	Blake Neely	Charlotte	orchestral symphonic ourboros	0DcXsffkWw0SVBaXBdSHQu
../music/mentalist	Blake Neely _ Graceful.mp3	mentalist	Blake Neely	Graceful	orchestral symphonic	5PHLlsFpKbt0XmG8IeB8TR
../music/mentalist	Blake Neely _ Race To Airport.mp3	mentalist	Blake Neely	Race To Airport	orchestral symphonic romantico	0DcXsffkWw0SVBaXBdSHQu
../music/mentalist	Blake Neely _ Redemption.mp3	mentalist	Blake Neely	Redemption	orchestral symphonic	2aC6kj25oth5mb4boBGkaz
../music/mentalist	Blake Neely _ Scene of a Crime.mp3	mentalist	Blake Neely	Scene of a Crime	orchestral symphonic	2K9l3xoy7mEpP94dNcZLr6
../music/metallica	Metallica _ Fade To Black.mp3	metallica	Metallica	Fade To Black	emo rock metal	5nekfiTN45vlxG0eNJQQye
../music/metallica	Metallica _ Nothing Else Matters.mp3	metallica	Metallica	Nothing Else Matters	emo rock metal	0nLiqZ6A27jJri2VCalIUs
../music/metallica	Metallica _ The Unforgiven I & II & III.mp3	metallica	Metallica	The Unforgiven I & II & III	emo rock metal	4aYLAF6ckQ5ooGGGM7sWAa
../music/miley	Miley Cyrus _ Adore You.mp3	miley	Miley Cyrus	Adore You	romantico mellow pop	5AnCLGg35ziFOloEnXK4uu
../music/miley	Miley Cyrus _ Before The Storm – duet (Live).mp3	miley	Miley Cyrus	Before The Storm – duet (Live)	rock pop	2y2li8wh4OIpzadkmhKwhE
../music/miley	Miley Cyrus _ No Tears Left To Cry.mp3	miley	Miley Cyrus	No Tears Left To Cry	orchestral slush classical fusion	2qT1uLXPVPzGgFOx4jtEuo
../music/miley	Miley Cyrus _ Nothing Breaks Like a Heart.mp3	miley	Miley Cyrus	Nothing Breaks Like a Heart	rock vocaloid symphonic	27rdGxbavYJeBphck5MZAF
../music/miley	Miley Cyrus _ Obsessed.mp3	miley	Miley Cyrus	Obsessed	alternative pop norske	5qXCeLHzZ4AGx6QeRWPhSe
../music/miley	Miley Cyrus _ Slide Away.mp3	miley	Miley Cyrus	Slide Away	cloud doo-wop rock	44ADyYoY5liaRa3EOAl4uf
../music/miley	Miley Cyrus _ Talk Is Cheap.mp3	miley	Miley Cyrus	Talk Is Cheap	doo-wop rock	2Em0X9ivzblJGTtrtReEI8
../music/miley	Miley Cyrus _ Wrecking Ball.mp3	miley	Miley Cyrus	Wrecking Ball	doo-wop bebop emo rock thrash	2vwlzO0Qp8kfEtzTsCXfyE
../music/miley	Miley Cyrus _ Younger Now.mp3	miley	Miley Cyrus	Younger Now	bebop fuzz concertina	2fGxYYMQbVqgIdaqfz2OwA
../music/mirzaGhalib	Jagjit Singh {Mirza Ghalib} _ Har Ek Baat Pe Kehte Ho Tum.mp3	mirzaGhalib	Jagjit Singh {Mirza Ghalib}	Har Ek Baat Pe Kehte Ho Tum	baithak ghazal poezija	7uuFYSMbtmPyF2frYsyXzb
../music/mirzaGhalib	Jagjit Singh {Mirza Ghalib} _ Hazaron Khwahishein.mp3	mirzaGhalib	Jagjit Singh {Mirza Ghalib}	Hazaron Khwahishein	baithak ghazal poezija	2Z1ipYzepcbBVUhq3DTW5L
../music/mirzaGhalib	Jagjit Singh, Chitra Singh {Mirza Ghalib} _ Dil-e-Nadaan.mp3	mirzaGhalib	Jagjit Singh, Chitra Singh {Mirza Ghalib}	Dil-e-Nadaan	baithak ghazal poezija	7qlFon3Lc8fzwfUrpTP7se
../music/mithoon	Mithoon (Mustafa Zahid) _ Zaroorat.mp3	mithoon	Mithoon (Mustafa Zahid)	Zaroorat	hauntology emo grime arabesque rock	32U1XMh3DKlm45uvpofhvY
../music/mithoon	Noor Chahal, (Roop Kumar Rathod, Mithoon Sharma, Naresh Shrama) {Sayeed Qadri} _ Woh lamhe - cover.mp3	mithoon	Noor Chahal, (Roop Kumar Rathod, Mithoon Sharma, Naresh Shrama) {Sayeed Qadri}	Woh lamhe - cover	acousmatic baroque arabesque	0cVca7e89pIObZo5FcYyp8
../music/mithoon	Roop Kumar Rathod (Mithoon) {Sayeed Quadri} _ Maula Mere Maula.mp3	mithoon	Roop Kumar Rathod (Mithoon) {Sayeed Quadri}	Maula Mere Maula	arabesque sufi pop	4CGBTtlrjZj7ydpV52cgB4
../music/mixtapes	Aesthetics اردو _ Moseeqi 00.mp3	mixtapes	Aesthetics اردو	Moseeqi 00	sufi mellow ouroboros	0V5cvmTKsYmF5FmGGEAfmS
../music/mixtapes	bootleg boy _ Lost In the Rain.mp3	mixtapes	bootleg boy	Lost In the Rain	hip-hop lo-fi synth	0V5cvmTKsYmF5FmGGEAfmS
../music/mixtapes	bootleg boy _ ＮＩＧＨＴ ＤＲＩＶＥ.mp3	mixtapes	bootleg boy	ＮＩＧＨＴ ＤＲＩＶＥ	hip-hop lo-fi pixie	0V5cvmTKsYmF5FmGGEAfmS
../music/mixtapes	bootleg boy _ RAINING IN ＪＡＰＡＮ.mp3	mixtapes	bootleg boy	RAINING IN ＪＡＰＡＮ	hip-hop lo-fi	0V5cvmTKsYmF5FmGGEAfmS
../music/mixtapes	bootleg boy _ RAINING IN ＰＡＲＩＳ.mp3	mixtapes	bootleg boy	RAINING IN ＰＡＲＩＳ	hip-hop lo-fi	0V5cvmTKsYmF5FmGGEAfmS
../music/mixtapes	HomeworkRadio _ lo-fi for ghosts only.mp3	mixtapes	HomeworkRadio	lo-fi for ghosts only	hip-hop lo-fi 8-bit	0V5cvmTKsYmF5FmGGEAfmS
../music/mixtapes	Patrick Watson _ je te laisserai des mots.mp3	mixtapes	Patrick Watson	je te laisserai des mots	lo-fi symphonic 8-bit abstractro ouroboros	0V5cvmTKsYmF5FmGGEAfmS
../music/mixtapes	Various _ The  sufi mashup.mp3	mixtapes	Various	The  sufi mashup	sufi rock mellow eclectonia	4CGBTtlrjZj7ydpV52cgB4
../music/mohanKanan	Mohan Kanan _ Bhaari Bhaari.mp3	mohanKanan	Mohan Kanan	Bhaari Bhaari	alternative rock	2v1sViJtusnm3xAckPcpnZ
../music/mohanKanan	Mohan Kanan _Panchi Ud Gaya .mp3	mohanKanan	Mohan Kanan	Panchi Ud Gaya	alternative rock	6vmcKHKUxpkCg2Uey6R4et
../music/mohitChauhan	Mohit Chauhan (Pritam) _ Tum Se Hi.mp3	mohitChauhan	Mohit Chauhan (Pritam)	Tum Se Hi	dreamgaze romantico pop	7eQl3Yqv35ioqUfveKHitE
../music/mohitChauhan	Mohit Chauhan (Pritam) {Sandeep Shrivastava} _ Tune Jo Na Kaha.mp3	mohitChauhan	Mohit Chauhan (Pritam) {Sandeep Shrivastava}	Tune Jo Na Kaha	emo arabesque ballad	0pw3p4gf5homOkvOGOJulF
../music/mom	AR Rahman, Shashaa Tirupati (AR Rahman) {Irshad Kamil} _ O Sona Tere.mp3	mom	AR Rahman, Shashaa Tirupati (AR Rahman) {Irshad Kamil}	O Sona Tere	cloud ouroboros experimental moorish	7c4bCDuCMQ8w6Tes7wVxKQ
../music/mom	Jonita Gandhi, Rianjali (AR Rahman) {Irshad Kamil,Rianjali} _ Raakh Baakhi.mp3	mom	Jonita Gandhi, Rianjali (AR Rahman) {Irshad Kamil,Rianjali}	Raakh Baakhi	industrial noise experimental acid trap psy	57RPIbfSRJL9DFU1lyx5VS
../music/montero	Lil Nas X _ Call Me By Your Name - lofi.mp3	montero	Lil Nas X	Call Me By Your Name - lofi	eclectonia lo-fi pop	5cb1aXnCOqoRJi4PBIQDng
../music/montero	Lil Nas X (Lil Nas X) _ Am I Dreaming Now.mp3	montero	Lil Nas X (Lil Nas X)	Am I Dreaming Now	acousmatic synth	6isTQfKXhNO3EyJd9mSxx8
../music/montero	Lil Nas X (Lil Nas X) _ Call me By Your Name.mp3	montero	Lil Nas X (Lil Nas X)	Call me By Your Name	hip-hop pop	67BtfxlNbhBmCDR2L2l8qd
../music/montero	Lil Nas X (Lil Nas X) _ Dead Right Now.mp3	montero	Lil Nas X (Lil Nas X)	Dead Right Now	rap synth mellow hip-hop	3grVoZ10bm2jUGpo7BxpuF
../music/montero	Lil Nas X (Lil Nas X) _ Dolla Sign SLime.mp3	montero	Lil Nas X (Lil Nas X)	Dolla Sign SLime	bebop rap	7zQirOExB0VR8yWUOqYeio
../music/montero	Lil Nas X (Lil Nas X) _ Don't Want it.mp3	montero	Lil Nas X (Lil Nas X)	Don't Want it	pop electro rap	4vsJWPwWPS27gRM4oLjBNO
../music/montero	Lil Nas X (Lil Nas X) _ Industry Baby.mp3	montero	Lil Nas X (Lil Nas X)	Industry Baby	pop electro rap	27NovPIUIRrOZoCHxABJwK
../music/montero	Lil Nas X (Lil Nas X) _ Life After Salem.mp3	montero	Lil Nas X (Lil Nas X)	Life After Salem	electro rap rock	6D3t4w54PgLNGQ48R7th7R
../music/montero	Lil Nas X (Lil Nas X) _ Lost in Citadel.mp3	montero	Lil Nas X (Lil Nas X)	Lost in Citadel	pop electro rap	6th8IdY4lYeM0QlSQJhhkp
../music/montero	Lil Nas X (Lil Nas X) _ One of Me.mp3	montero	Lil Nas X (Lil Nas X)	One of Me	pop electro rap	3JR2RztQcOjUQGQSybxDIO
../music/montero	Lil Nas X (Lil Nas X) _ Scoop.mp3	montero	Lil Nas X (Lil Nas X)	Scoop	bebop hip-hop rap	6bpq1jGkVz66Q3LYeoXdjZ
../music/montero	Lil Nas X (Lil Nas X) _ Sun Goes Down.mp3	montero	Lil Nas X (Lil Nas X)	Sun Goes Down	pop electro rap	34eF4BoV8FPk0uhAAoqU7h
../music/montero	Lil Nas X (Lil Nas X) _ Tales of Dominica.mp3	montero	Lil Nas X (Lil Nas X)	Tales of Dominica	pop electro rap	5S4PZ7AuYlYiVIVik3wHUf
../music/montero	Lil Nas X (Lil Nas X) _ That's What I Want.mp3	montero	Lil Nas X (Lil Nas X)	That's What I Want	pop electro rap hip-hop	0e8nrvls4Qqv5Rfa2UhqmO
../music/montero	Lil Nas X (Lil Nas X) _ Void.mp3	montero	Lil Nas X (Lil Nas X)	Void	pop electro rap hip-hop	3e6ebtUCZ0tZL1J7wvM8Xi
../music/mothermother	Mother Mother _ Burning Pile.mp3	mothermother	Mother Mother	Burning Pile	mellow thrash dark ock	0zMAvsQmaQ4DGsmXtKixpn
../music/mothermother	Mother Mother _ Ghosting - reverbed.mp3	mothermother	Mother Mother	Ghosting - reverbed	progressivo rock	3vZUC1m6QVm7urnN6lcF64
../music/mothermother	Mother Mother _ Hayloft.mp3	mothermother	Mother Mother	Hayloft	thrash rock	2kS6td1yvmpNgZTt1q5pQq
../music/mothermother	Mother Mother _ Oh Anna -slowed,reverbed.mp3	mothermother	Mother Mother	Oh Anna -slowed,reverbed	progressivo rock	45i70K1PefHafKui2WxH0M
../music/mothermother	Mother Mother _ Verbatim.mp3	mothermother	Mother Mother	Verbatim	progressivo rock rap	266Vb7ItE3o1q8HdJ9QOvn
../music/moushumiBhowmik	Moushumi Bhowmik _ Amaar Kichhu Kotha.mp3	moushumiBhowmik	Moushumi Bhowmik	Amaar Kichhu Kotha	noir dreamgaze fuzz	0jFXtTBmoCjCCQAe74SMzR
../music/moushumiBhowmik	Moushumi Bhowmik _ Chithi.mp3	moushumiBhowmik	Moushumi Bhowmik	Chithi	noir dreamgaze fuzz	0jFXtTBmoCjCCQAe74SMzR
../music/moushumiBhowmik	Moushumi Bhowmik _ Jokhoni Ektu Chhuti.mp3	moushumiBhowmik	Moushumi Bhowmik	Jokhoni Ektu Chhuti	noir dreamgaze fuzz	0jFXtTBmoCjCCQAe74SMzR
../music/moushumiBhowmik	Moushumi Bhowmik _ Pakhi Ure Ure.mp3	moushumiBhowmik	Moushumi Bhowmik	Pakhi Ure Ure	noir dreamgaze fuzz	0jFXtTBmoCjCCQAe74SMzR
../music/moushumiBhowmik	Moushumi Bhowmik _ Swapno Dekhbo Bole.mp3	moushumiBhowmik	Moushumi Bhowmik	Swapno Dekhbo Bole	noir dreamgaze fuzz	0jFXtTBmoCjCCQAe74SMzR
../music/moushumiBhowmik	Moushumi Bhowmik _ Tori Jonno.mp3	moushumiBhowmik	Moushumi Bhowmik	Tori Jonno	noir dreamgaze fuzz dark wave	0jFXtTBmoCjCCQAe74SMzR
../music/mouwii	mouwii _ Looks lyk glass.mp3	mouwii	mouwii	Looks lyk glass	synth dreamgaze	0V5cvmTKsYmF5FmGGEAfmS
../music/mouwii	mouwii _ Tired.mp3	mouwii	mouwii	Tired	synth dreamgaze	0V5cvmTKsYmF5FmGGEAfmS
../music/musicForScientists	Patric Olleson _ All We Have.mp3	musicForScientists	Patric Olleson	All We Have	experimental weightless zespol rave	0qAPVCkjIMqX195VmxLUOM
../music/musicForScientists	Patric Olleson _ Aristarchus in the Rain.mp3	musicForScientists	Patric Olleson	Aristarchus in the Rain	experimental weightless zespol rave	76SMyYWhG4Ayd6lt6CACjD
../music/musicForScientists	Patric Olleson _ For Your Love.mp3	musicForScientists	Patric Olleson	For Your Love	experimental weightless zespol rave	40Is6IVOEgfPFmjJrS6Nd2
../music/musicForScientists	Patric Olleson _ Moons of Jupiter.mp3	musicForScientists	Patric Olleson	Moons of Jupiter	experimental weightless zespol rave	1TeC9TEpu30jbVVvKYEl5F
../music/musicForScientists	Patric Olleson _ Properties of Light (Hello Love).mp3	musicForScientists	Patric Olleson	Properties of Light (Hello Love)	experimental weightless zespol rave	5v29RGcPKWZGt3mrXvEWme
../music/musicForScientists	Patric Olleson _ The Current.mp3	musicForScientists	Patric Olleson	The Current	experimental weightless zespol rave	714JwhglbWdd31PbeCY31r
../music/musicForScientists	Patric Olleson _ The Idea.mp3	musicForScientists	Patric Olleson	The Idea	experimental weightless zespol rave	1wQPHwKbfbiSHnZzXZLh6X
../music/mustafa	Mustafa Zahid _ Anjanay Raston Main.mp3	mustafa	Mustafa Zahid	Anjanay Raston Main	dark progressivo rock	5Db2ovkvtNN5f6A2jbUy2W
../music/mustafa	Mustafa Zahid _ Tera Mera Rishta.mp3	mustafa	Mustafa Zahid	Tera Mera Rishta	dark progressivo rock arabesque	0KSH21KbnIHHb1J4j8QrbY
../music/mustafa	Roxen, Mustafa Zaahid _ Hum Jee Lenge.mp3	mustafa	Roxen, Mustafa Zaahid	Hum Jee Lenge	dark progressivo rock	1gekzL984xr4fbxVgVGQhC
../music/mustafa	Roxen, Mustafa Zaahid _ Toh Phir Aao.mp3	mustafa	Roxen, Mustafa Zaahid	Toh Phir Aao	dark progressivo rock chamber	7KJdL5gAxk1ptTx1DSY67O
../music/nickCave	Nick Cave & The Bad Seeds _ Into My Arms.mp3	nickCave	Nick Cave & The Bad Seeds	Into My Arms	wave rock	39CFOvYse9fcMhIwyS73Fl
../music/nickCave	Nick Cave & Warren Ellis _ Carnage.mp3	nickCave	Nick Cave & Warren Ellis	Carnage	wave rock	4Vz6ZengVOvklfFue9s7Q1
../music/nirvana	Nirvana _ Come As You Are.mp3	nirvana	Nirvana	Come As You Are	grunge rock	0MKGH8UMfCnq5w7nG06oM5
../music/nirvana	Nirvana _ Lithium.mp3	nirvana	Nirvana	Lithium	grunge rock	26D1PRJjD9Jj1JGRk88KVc
../music/nirvana	Nirvana _ Something In The Way.mp3	nirvana	Nirvana	Something In The Way	grunge rock	16LgXyNShQbrqBRF4TT1Sr
../music/nirvana	Nirvana _ Stain.mp3	nirvana	Nirvana	Stain	grunge thrash rock	4IryVI254hGj0J8ND5r8gZ
../music/noble	Noble Man (Fossils) _ Aro Ekbar - cover.mp3	noble	Noble Man (Fossils)	Aro Ekbar - cover	orchestral rock	1cUq9SX7nQL1u0kKyhT7lX
../music/noble	Noble Man (James,Pritam) _ Alvida - cover.mp3	noble	Noble Man (James,Pritam)	Alvida - cover	orchestral emo rock	2QWQYEnImuJjfLeuaniNyA
../music/noble	Noble Man (James) _ Baba - cover.mp3	noble	Noble Man (James)	Baba - cover	orchestral rock	6XTrfktfaPH22Cw1SRTKad
../music/noble	Noble Man (Rabindronath Tagore) {Rabindranath Tagore} _ Akash Bhora Shurjo Tara.mp3	noble	Noble Man (Rabindronath Tagore) {Rabindranath Tagore}	Akash Bhora Shurjo Tara	robindro-songeet	5jmqCYFPqJmhcMxjWh2Yqd
../music/noOneElseCanWearYourCrown	Oh Wonder _ Better Now (Acoustic).mp3	noOneElseCanWearYourCrown	Oh Wonder	Better Now (Acoustic)	bubblegum melodica	0cmCJXoVxi0sUDyzlWMw1m
../music/noOneElseCanWearYourCrown	Oh Wonder _ Hallelujah.mp3	noOneElseCanWearYourCrown	Oh Wonder	Hallelujah	bubblegum melodica	1KcXKTF5TQqMjD7aXWURQY
../music/noOneElseCanWearYourCrown	Oh Wonder _ I Wish I Never Met You.mp3	noOneElseCanWearYourCrown	Oh Wonder	I Wish I Never Met You	bubblegum melodica rhythm blues	1Gl8PKu5MzKuVWEf5xc0lX
../music/noOneElseCanWearYourCrown	Oh wonder _ In and Out of Love.mp3	noOneElseCanWearYourCrown	Oh wonder	In and Out of Love	bubblegum melodica blues eugene	1elH2H7TxouAXGdRRD25Qy
../music/noSmoking	Deva Sengupta (Vishal Bharadwaj)  {Gulzar} _ Ash Tray.mp3	noSmoking	Deva Sengupta (Vishal Bharadwaj)  {Gulzar}	Ash Tray	experimental grunge noir	1JGm7WFdkiXoKiRXvddZoJ
../music/noSmoking	Rekha Bhardwaj (Vishal Bharadwaj)  {Gulzar} _ Phoonk De - Club Mix.mp3	noSmoking	Rekha Bhardwaj (Vishal Bharadwaj)  {Gulzar}	Phoonk De - Club Mix	club edm experimental	7KNCQXSDwQHb0n5DGy18YJ
../music/noSmoking	Sukhwinder Singh (Vishal Bharadwaj)  {Gulzar} _ Phoonk De.mp3	noSmoking	Sukhwinder Singh (Vishal Bharadwaj)  {Gulzar}	Phoonk De	experimental 8-bit	31AAQXK0tBTOfZ84jLuI5Q
../music/noSmoking	Sukhwinder Singh, Daler Mehndi, Vishal Bhardwaj (Vishal Bharadwaj)  {Gulzar} _ Kash Laga.mp3	noSmoking	Sukhwinder Singh, Daler Mehndi, Vishal Bhardwaj (Vishal Bharadwaj)  {Gulzar}	Kash Laga	experimental 8-bit ouroboros	1cFOvSYqxnonOizEMqfSmC
../music/noSmoking	Sunidhi Chauhan (Vishal Bharadwaj)  {Gulzar} _ Jab Bhi Ciggaret - Trance.mp3	noSmoking	Sunidhi Chauhan (Vishal Bharadwaj)  {Gulzar}	Jab Bhi Ciggaret - Trance	trance voor	3MXQFw6t7doW84LqVDdNrS
../music/novoAmor	Novo Amor _ Alps.mp3	novoAmor	Novo Amor	Alps	ambient folk 8-bit 8d	5eG8QuQKOBvDeCyoOeMkhT
../music/novoAmor	Novo Amor _ Carry You.mp3	novoAmor	Novo Amor	Carry You	ambient folk eugene	0u4rkpmNtgcFxYHepnVF4v
../music/novoAmor	Novo Amor _ State Lines.mp3	novoAmor	Novo Amor	State Lines	ambient folk	7CoMBpPTwQi2wPT0U0Nr9b
../music/nusrat	Chinmayee _ Afreen Afreen.mp3	nusrat	Chinmayee	Afreen Afreen	qawalli vocaloid	4tTfuSruVfIbN1PgpgmTee
../music/nusrat	Nusrat Fateh Ali Khan _ Afreen afreen.mp3	nusrat	Nusrat Fateh Ali Khan	Afreen afreen	qawalli 8d	1afITFFlf2Sg7JVhND5RZK
../music/nusrat	Nusrat Fateh Ali Khan _ Piya Re.mp3	nusrat	Nusrat Fateh Ali Khan	Piya Re	sufi qawalli	2q3D4sdAMJSJRS9t6oaBRo
../music/nusrat	Nusrat Fateh Ali Khan _ Sanware Tore Bin Jiya.mp3	nusrat	Nusrat Fateh Ali Khan	Sanware Tore Bin Jiya	sufi qawalli	4xb3WrdJRLXYmOOvdTm0Nz
../music/nusrat	Nusrat Fateh Ali Khan _ Tere Bin Nai Lagda.mp3	nusrat	Nusrat Fateh Ali Khan	Tere Bin Nai Lagda	sufi romantico	0tGHycXZ87POBuYFMWuvhz
../music/ofMonstersAndMen	Of Monsters and Men _ King And Lionheart.mp3	ofMonstersAndMen	Of Monsters and Men	King And Lionheart	folk rock dreamgaze	310d8Vawp5kYDYrGrrTAzl
