folder,file,album,artist,title
"../music/animals","This Town Needs Guns _ Chinchilla.mp3","animals","This Town Needs Guns", "Chinchilla"
"../music/animals","This Town Needs Guns _ Dog.mp3","animals","This Town Needs Guns", "Dog"
"../music/animals","This Town Needs Guns _ Badger.mp3","animals","This Town Needs Guns", "Badger"
"../music/animals","This Town Needs Guns _ Zebra.mp3","animals","This Town Needs Guns", "Zebra"
"../music/animals","This Town Needs Guns _ Panda.mp3","animals","This Town Needs Guns", "Panda"
"../music/pritam","Arijit Singh (Pritam) {Irshad Kamil} _ Safar.mp3","pritam","Arijit Singh (Pritam) {Irshad Kamil}", "Safar"
"../music/pritam","Arijit Singh (Pritam) _ Kalank.mp3","pritam","Arijit Singh (Pritam)", "Kalank"
"../music/pritam","Ustad Rashid Khan (Pritam, Sandesh Shandilya) {Irshad Kamil} _ Aaoge Jab Tum.mp3","pritam","Ustad Rashid Khan (Pritam, Sandesh Shandilya) {Irshad Kamil}", "Aaoge Jab Tum"
"../music/pritam","Javed Ali, Irshan Ashraf, Shadab (Pritam) {Sayeed Quadri} _ Tu Hi Haqeeqat.mp3","pritam","Javed Ali, Irshan Ashraf, Shadab (Pritam) {Sayeed Quadri}", "Tu Hi Haqeeqat"
"../music/pritam","Debojit Saha (Pritam) {Irshaad Kaamil} _ Hawayein.mp3","pritam","Debojit Saha (Pritam) {Irshaad Kaamil}", "Hawayein"
"../music/pritam","Rekha Bharadwaj (Pritam) {Ashish Pandit} [Sonjoy Das] _ Phir Le Aaya Dil.mp3","pritam","Rekha Bharadwaj (Pritam) {Ashish Pandit} [Sonjoy Das]", "Phir Le Aaya Dil"
"../music/pritam","Arijit Singh (Pritam) _ Channa Mereya.mp3","pritam","Arijit Singh (Pritam)", "Channa Mereya"
"../music/pritam","Mohit Chauhan (Pritam) {Neelesh Misra} _ Abhi Kuch Dino Se.mp3","pritam","Mohit Chauhan (Pritam) {Neelesh Misra}", "Abhi Kuch Dino Se"
"../music/pritam","Arijit Singh (Pritam) {Amitabh Bhattacharya [Dj Phukan, Sunny M.R.] _ Ae Dil Hai Mushkil .mp3","pritam","Arijit Singh (Pritam) {Amitabh Bhattacharya [Dj Phukan, Sunny M.R.]", "Ae Dil Hai Mushkil "
"../music/pritam","James (Pritam) {Mayur Puri} _ Bheegi Bheegi.mp3","pritam","James (Pritam) {Mayur Puri}", "Bheegi Bheegi"
"../music/pritam","Soham Chokroborty (Pritam) {Sayeed Quadri} _ In Dino.mp3","pritam","Soham Chokroborty (Pritam) {Sayeed Quadri}", "In Dino"
"../music/pritam","Arijit Singh (Pritam) _ Musafir.mp3","pritam","Arijit Singh (Pritam)", "Musafir"
"../music/pritam","BN Chinmayee (Pritam) _ Illahi - cover.mp3","pritam","BN Chinmayee (Pritam)", "Illahi - cover"
"../music/evanescence","Evanescence _ Taking Over Me.mp3","evanescence","Evanescence", "Taking Over Me"
"../music/evanescence","Evanescence _ Bring Me To Life.mp3","evanescence","Evanescence", "Bring Me To Life"
"../music/killYourDarlings","Nico Muhly _ The Murder.mp3","kill YourDarlings","Nico Muhly", "The Murder"
"../music/killYourDarlings","Nico Muhly _ Letter.mp3","kill YourDarlings","Nico Muhly", "Letter"
"../music/killYourDarlings","Bloc Party _ The Pioneers - M83 Remix.mp3","kill YourDarlings","Bloc Party", "The Pioneers - M83 Remix"
"../music/killYourDarlings","Nico Muhly _ Self Defence.mp3","kill YourDarlings","Nico Muhly", "Self Defence"
"../music/killYourDarlings","Nico Muhly _ Body In Water.mp3","kill YourDarlings","Nico Muhly", "Body In Water"
"../music/percussion","Uttam Singh _ Dil To Pagal Hai - Jugalbandi.mp3","percussion","Uttam Singh", "Dil To Pagal Hai - Jugalbandi"
"../music/percussion","Wintergatan _ Marble Machine (music instrument using 2000 marbles).mp3","percussion","Wintergatan", "Marble Machine (music instrument using 2000 marbles)"
"../music/percussion","Antim _ Droplets.mp3","percussion","Antim", "Droplets"
"../music/harmonium","Wadali Brothers _ Tu Mane Ya Na Mane - Coke Studio  India Season 1.mp3","harmonium","Wadali Brothers", "Tu Mane Ya Na Mane - Coke Studio  India Season 1"
"../music/harmonium","Piu Mukherjee _ Chait maas bole le koyaliya.mp3","harmonium","Piu Mukherjee", "Chait maas bole le koyaliya"
"../music/harmonium","Subhajyoti Guha _ High on Five ~ Khanda Jati.mp3","harmonium","Subhajyoti Guha", "High on Five ~ Khanda Jati"
"../music/harmonium","Mrittika  _ Rangi Saari + Kesariya.mp3","harmonium","Mrittika ", "Rangi Saari + Kesariya"
"../music/melodeath","Age of the Sun |Melodeath By Countries: Switzerland| _ What We Are.mp3","melodeath","Age of the Sun |Melodeath By Countries: Switzerland|", "What We Are"
"../music/melodeath","Vocyferium |Melodeath By Countries: Canada| _ Redemption.mp3","melodeath","Vocyferium |Melodeath By Countries: Canada|", "Redemption"
"../music/jacobsPiano","Jacob's Piano (Jacob Ladegaard) _ Petrichor.mp3","jacobs Piano","Jacob's Piano (Jacob Ladegaard)", "Petrichor"
"../music/jacobsPiano","Jacob's Piano (Paul de Senneville) _ Mariage d'Amour.mp3","jacobs Piano","Jacob's Piano (Paul de Senneville)", "Mariage d'Amour"
"../music/jacobsPiano","Jacob's Piano (Jacob Ladegaard) _ Jacob's Waltz.mp3","jacobs Piano","Jacob's Piano (Jacob Ladegaard)", "Jacob's Waltz"
"../music/euphoria","Euphoria _ Maeri.mp3","euphoria","Euphoria", "Maeri"
"../music/euphoria","Euphoria,Shreya Ghoshal _ Jiya Jaye Na.mp3","euphoria","Euphoria,Shreya Ghoshal", "Jiya Jaye Na"
"../music/viraj","Viraj Vaghela _ Ek pyar ka nagma hai - cover.mp3","viraj","Viraj Vaghela", "Ek pyar ka nagma hai - cover"
"../music/viraj","Viraj Vaghela _ kya tum naaraz ho - cover.mp3","viraj","Viraj Vaghela", "kya tum naaraz ho - cover"
"../music/viraj","Viraj Vaghela _ Dil beparwah - cover.mp3","viraj","Viraj Vaghela", "Dil beparwah - cover"
"../music/viraj","Viraj Vaghela _ solitude.mp3","viraj","Viraj Vaghela", "solitude"
"../music/viraj","Viraj Vaghela _ Luka chuppi - cover.mp3","viraj","Viraj Vaghela", "Luka chuppi - cover"
"../music/viraj","Viraj Vaghela _ jaan nisar hai - cover.mp3","viraj","Viraj Vaghela", "jaan nisar hai - cover"
"../music/viraj","Viraj Vaghela _ Can't Help Falling In Love - cover.mp3","viraj","Viraj Vaghela", "Can't Help Falling In Love - cover"
"../music/viraj","Viraj Vaghela _ Jash-e-bahara - cover.mp3","viraj","Viraj Vaghela", "Jash-e-bahara - cover"
"../music/viraj","Viraj Vaghela _ Rue.mp3","viraj","Viraj Vaghela", "Rue"
"../music/viraj","Viraj Vaghela _ Yeh Pal - cover.mp3","viraj","Viraj Vaghela", "Yeh Pal - cover"
"../music/karshKale","Karsh Kale, Monali Thakur _ Shyam.mp3","karsh Kale","Karsh Kale, Monali Thakur", "Shyam"
"../music/karshKale","Karsh Kale _ Butterfly Effect.mp3","karsh Kale","Karsh Kale", "Butterfly Effect"
"../music/karshKale","Karsh Kale _ Milan.mp3","karsh Kale","Karsh Kale", "Milan"
"../music/karshKale","Karsh Kale _ Liberation.mp3","karsh Kale","Karsh Kale", "Liberation"
"../music/steveJobs","Daniel Pemberton _ I Wrote Ticket To Ride.mp3","steve Jobs","Daniel Pemberton", "I Wrote Ticket To Ride"
"../music/steveJobs","Daniel Pemberton _ Change the World.mp3","steve Jobs","Daniel Pemberton", "Change the World"
"../music/steveJobs","Daniel Pemberton _ The Skylab Plan.mp3","steve Jobs","Daniel Pemberton", "The Skylab Plan"
"../music/steveJobs","Daniel Pemberton _ Revenge.mp3","steve Jobs","Daniel Pemberton", "Revenge"
"../music/steveJobs","Daniel Pemberton _ SOHN Lessons.mp3","steve Jobs","Daniel Pemberton", "SOHN Lessons"
"../music/softPop","When Chai Met Toast _ Khoj (Passing By).mp3","soft Pop","When Chai Met Toast", "Khoj (Passing By)"
"../music/softPop","Dream Note _ Waqt Ki Baatein.mp3","soft Pop","Dream Note", "Waqt Ki Baatein"
"../music/softPop","Vayu _ Baatein Karo.mp3","soft Pop","Vayu", "Baatein Karo"
"../music/enVivo","Amin Toofani _ La Flamenca.mp3","en Vivo","Amin Toofani", "La Flamenca"
"../music/enVivo","Amin Toofani _ El Monte Claro.mp3","en Vivo","Amin Toofani", "El Monte Claro"
"../music/keys","Semaj Poet _ Dying Moon.mp3","keys","Semaj Poet", "Dying Moon"
"../music/keys","BlueStone.com _ A World Of Stylish Designs.mp3","keys","BlueStone.com", "A World Of Stylish Designs"
"../music/keys","Forte Piano  _ Stuff We Did.mp3","keys","Forte Piano ", "Stuff We Did"
"../music/keys","The Theorist _ City of Stars - cover.mp3","keys","The Theorist", "City of Stars - cover"
"../music/billWurtz","Bill Wurtz _ La de da de da.mp3","bill Wurtz","Bill Wurtz", "La de da de da"
"../music/billWurtz","Bill Wurtz _ History of the Entire Eorld, I Guess.mp3","bill Wurtz","Bill Wurtz", "History of the Entire Eorld, I Guess"
"../music/billWurtz","Bill Wurtz _ Might Quit.mp3","bill Wurtz","Bill Wurtz", "Might Quit"
"../music/montero","Lil Nas X (Lil Nas X) _ Call me By Your Name.mp3","montero","Lil Nas X (Lil Nas X)", "Call me By Your Name"
"../music/montero","Lil Nas X (Lil Nas X) _ Lost in Citadel.mp3","montero","Lil Nas X (Lil Nas X)", "Lost in Citadel"
"../music/montero","Lil Nas X (Lil Nas X) _ Dead Right Now.mp3","montero","Lil Nas X (Lil Nas X)", "Dead Right Now"
"../music/montero","Lil Nas X (Lil Nas X) _ Tales of Dominica.mp3","montero","Lil Nas X (Lil Nas X)", "Tales of Dominica"
"../music/montero","Lil Nas X _ Call Me By Your Name - lofi.mp3","montero","Lil Nas X", "Call Me By Your Name - lofi"
"../music/montero","Lil Nas X (Lil Nas X) _ Life After Salem.mp3","montero","Lil Nas X (Lil Nas X)", "Life After Salem"
"../music/montero","Lil Nas X (Lil Nas X) _ Am I Dreaming Now.mp3","montero","Lil Nas X (Lil Nas X)", "Am I Dreaming Now"
"../music/montero","Lil Nas X (Lil Nas X) _ Scoop.mp3","montero","Lil Nas X (Lil Nas X)", "Scoop"
"../music/montero","Lil Nas X (Lil Nas X) _ Dolla Sign SLime.mp3","montero","Lil Nas X (Lil Nas X)", "Dolla Sign SLime"
"../music/montero","Lil Nas X (Lil Nas X) _ Industry Baby.mp3","montero","Lil Nas X (Lil Nas X)", "Industry Baby"
"../music/montero","Lil Nas X (Lil Nas X) _ Don't Want it.mp3","montero","Lil Nas X (Lil Nas X)", "Don't Want it"
"../music/montero","Lil Nas X (Lil Nas X) _ That's What I Want.mp3","montero","Lil Nas X (Lil Nas X)", "That's What I Want"
"../music/montero","Lil Nas X (Lil Nas X) _ One of Me.mp3","montero","Lil Nas X (Lil Nas X)", "One of Me"
"../music/montero","Lil Nas X (Lil Nas X) _ Void.mp3","montero","Lil Nas X (Lil Nas X)", "Void"
"../music/montero","Lil Nas X (Lil Nas X) _ Sun Goes Down.mp3","montero","Lil Nas X (Lil Nas X)", "Sun Goes Down"
"../music/harryPotter","John Williams _ A Window To The Past.mp3","harry Potter","John Williams", "A Window To The Past"
"../music/harryPotter","Alexandre Desplat _ Lily's Theme.mp3","harry Potter","Alexandre Desplat", "Lily's Theme"
"../music/harryPotter","Nicholas Hooper _ Malfoy's Mission.mp3","harry Potter","Nicholas Hooper", "Malfoy's Mission"
"../music/seafret","Seafret, Rosie Carnie _ To the Sea.mp3","seafret","Seafret, Rosie Carnie", "To the Sea"
"../music/seafret","Seafret _ Missing.mp3","seafret","Seafret", "Missing"
"../music/seafret","Seafret _ Oceans.mp3","seafret","Seafret", "Oceans"
"../music/seafret","Seafret _ Wildfire.mp3","seafret","Seafret", "Wildfire"
"../music/seafret","Seafret _ Fall.mp3","seafret","Seafret", "Fall"
"../music/seafret","Seafret _ Skimming Stones.mp3","seafret","Seafret", "Skimming Stones"
"../music/seafret","Seafret _ Breathe.mp3","seafret","Seafret", "Breathe"
"../music/seafret","Seafret _ Heartless.mp3","seafret","Seafret", "Heartless"
"../music/seafret","Seafret _ There's a Light (Audio).mp3","seafret","Seafret", "There's a Light (Audio)"
"../music/seafret","Seafret _ Be There.mp3","seafret","Seafret", "Be There"
"../music/seafret","Seafret _ Give Me Something.mp3","seafret","Seafret", "Give Me Something"
"../music/nickCave","Nick Cave & The Bad Seeds _ Into My Arms.mp3","nick Cave","Nick Cave & The Bad Seeds", "Into My Arms"
"../music/nickCave","Nick Cave & Warren Ellis _ Carnage.mp3","nick Cave","Nick Cave & Warren Ellis", "Carnage"
"../music/amberRun","Amber Run _ Worship .mp3","amber Run","Amber Run", "Worship "
"../music/amberRun","Amber Run _ 5AM.mp3","amber Run","Amber Run", "5AM"
"../music/amberRun","Amber Run _ I Found.mp3","amber Run","Amber Run", "I Found"
"../music/tobias","Tobias Rauscher _ Still Awake.mp3","tobias","Tobias Rauscher", "Still Awake"
"../music/tobias","Tobias Rauscher _ Passion Loop.mp3","tobias","Tobias Rauscher", "Passion Loop"
"../music/rahat","Rahat Fateh Ali Khan (Salim Suleman) _ O Re Piya.mp3","rahat","Rahat Fateh Ali Khan (Salim Suleman)", "O Re Piya"
"../music/rahat","Rahat Fateh Ali Khan _ Jalan.mp3","rahat","Rahat Fateh Ali Khan", "Jalan"
"../music/rahat","Junoon, Rahat Fateh Ali Khan, Ali Noor _ Sayonee (Coke Studio Season 10).mp3","rahat","Junoon, Rahat Fateh Ali Khan, Ali Noor", "Sayonee (Coke Studio Season 10)"
"../music/rahat","Rahat Fateh Ali Khan, Richa Sharma, Shankar Mahadevan (Shankar-Ehsaan-Loy) {Niranjan Iyengar} _ Sajdaa.mp3","rahat","Rahat Fateh Ali Khan, Richa Sharma, Shankar Mahadevan (Shankar-Ehsaan-Loy) {Niranjan Iyengar}", "Sajdaa"
"../music/parikrama","Parikrama _ But It Rained.mp3","parikrama","Parikrama", "But It Rained"
"../music/parikrama","Agnee, Parikrama, Shilpa Rao (Parikrama) _ I Believe.mp3","parikrama","Agnee, Parikrama, Shilpa Rao (Parikrama)", "I Believe"
"../music/aankhonDekhi","Viraj Vaghela (Sagar Desai) _ Ankhon dekhi background score fingerstyle guitar.mp3","aankhon Dekhi","Viraj Vaghela (Sagar Desai)", "Ankhon dekhi background score fingerstyle guitar"
"../music/aankhonDekhi","Mansheel Gujral (Sagar Desai) {Varun Grover} _ Dheeme Re Re.mp3","aankhon Dekhi","Mansheel Gujral (Sagar Desai) {Varun Grover}", "Dheeme Re Re"
"../music/aankhonDekhi","Ronkini Gupta _ Kaise Sukh Soyein.mp3","aankhon Dekhi","Ronkini Gupta", "Kaise Sukh Soyein"
"../music/aankhonDekhi","Kailaash Kher (Sagar Desai) {Varun Grover} _ Aaj Laagi Laagi Nai Dhoop.mp3","aankhon Dekhi","Kailaash Kher (Sagar Desai) {Varun Grover}", "Aaj Laagi Laagi Nai Dhoop"
"../music/aankhonDekhi","Kailaash Kher (Sagar Desai) {Varun Grover} _ Aayi Bahaar.mp3","aankhon Dekhi","Kailaash Kher (Sagar Desai) {Varun Grover}", "Aayi Bahaar"
"../music/joji","Joji _ Fear & Misery.mp3","joji","Joji", "Fear & Misery"
"../music/joji","Joji _ Slow Dancing in the Dark.mp3","joji","Joji", "Slow Dancing in the Dark"
"../music/joji","Joji _ Run.mp3","joji","Joji", "Run"
"../music/randomInternetDrama","Lubalin _ she stole my broccoli casserole recipe.mp3","random InternetDrama","Lubalin", "she stole my broccoli casserole recipe"
"../music/randomInternetDrama","Lubalin _ cheese.mp3","random InternetDrama","Lubalin", "cheese"
"../music/randomInternetDrama","Lubalin _ i just need butter.mp3","random InternetDrama","Lubalin", "i just need butter"
"../music/randomInternetDrama","Lubalin _ long txts.mp3","random InternetDrama","Lubalin", "long txts"
"../music/randomInternetDrama","Lubalin _ is this available (attorney general).mp3","random InternetDrama","Lubalin", "is this available (attorney general)"
"../music/miley","Miley Cyrus _ Slide Away.mp3","miley","Miley Cyrus", "Slide Away"
"../music/miley","Miley Cyrus _ Before The Storm – duet (Live).mp3","miley","Miley Cyrus", "Before The Storm – duet (Live)"
"../music/miley","Miley Cyrus _ Wrecking Ball.mp3","miley","Miley Cyrus", "Wrecking Ball"
"../music/miley","Miley Cyrus _ Nothing Breaks Like a Heart.mp3","miley","Miley Cyrus", "Nothing Breaks Like a Heart"
"../music/miley","Miley Cyrus _ Adore You.mp3","miley","Miley Cyrus", "Adore You"
"../music/miley","Miley Cyrus _ No Tears Left To Cry.mp3","miley","Miley Cyrus", "No Tears Left To Cry"
"../music/miley","Miley Cyrus _ Younger Now.mp3","miley","Miley Cyrus", "Younger Now"
"../music/miley","Miley Cyrus _ Talk Is Cheap.mp3","miley","Miley Cyrus", "Talk Is Cheap"
"../music/miley","Miley Cyrus _ Obsessed.mp3","miley","Miley Cyrus", "Obsessed"
"../music/localTrain","The Local Train _ Yeh Zindagi Hai Demo.mp3","local Train","The Local Train", "Yeh Zindagi Hai Demo"
"../music/localTrain","The Local Train _ Kaisey Jiyun Acoustic.mp3","local Train","The Local Train", "Kaisey Jiyun Acoustic"
"../music/localTrain","The Local Train _ Choo Lo.mp3","local Train","The Local Train", "Choo Lo"
"../music/localTrain","The Local Train _ Aaftaab.mp3","local Train","The Local Train", "Aaftaab"
"../music/sdBurman","Asha Bhosle, Md Rafi (SD Burman) {Majrooh Sultanpuri} _ Achha Ji Main Haari Chalo.mp3","sd Burman","Asha Bhosle, Md Rafi (SD Burman) {Majrooh Sultanpuri}", "Achha Ji Main Haari Chalo"
"../music/sdBurman","Asha Bhosle (Sachin Dev Burman) {Majrooh Sultanpuri} _ Raat Akeli Hai.mp3","sd Burman","Asha Bhosle (Sachin Dev Burman) {Majrooh Sultanpuri}", "Raat Akeli Hai"
"../music/sdBurman","Mohammed Rafi (SD Burman) _ Sar Jo Tera Chakraye.mp3","sd Burman","Mohammed Rafi (SD Burman)", "Sar Jo Tera Chakraye"
"../music/sdBurman","Mohammed Rafi (SD Burman) {Sahir Ludhianvi} _ Yeh Duniya Agar Mil Bhi Jaye To.mp3","sd Burman","Mohammed Rafi (SD Burman) {Sahir Ludhianvi}", "Yeh Duniya Agar Mil Bhi Jaye To"
"../music/sdBurman","Asha Bhosle, Md Rafi (SD Burman) {Majrooh Sultanpuri} _ Haal Kaisa Hai Janab Ka.mp3","sd Burman","Asha Bhosle, Md Rafi (SD Burman) {Majrooh Sultanpuri}", "Haal Kaisa Hai Janab Ka"
"../music/lanadelray","Lana Del Rey _ Goodbye Kiss.mp3","lanadelray","Lana Del Rey", "Goodbye Kiss"
"../music/lanadelray","Lana Del Rey _ Summertime Sadness.mp3","lanadelray","Lana Del Rey", "Summertime Sadness"
"../music/lanadelray","Lana Del Rey _ Swan Song.mp3","lanadelray","Lana Del Rey", "Swan Song"
"../music/lanadelray","Lana Del Rey _ Born To Die.mp3","lanadelray","Lana Del Rey", "Born To Die"
"../music/lanadelray","Lana Del Rey _ hope is a dangerous thing for a woman like me to have - but i have it.mp3","lanadelray","Lana Del Rey", "hope is a dangerous thing for a woman like me to have - but i have it"
"../music/lanadelray","Lana Del Rey _ Looking For America.mp3","lanadelray","Lana Del Rey", "Looking For America"
"../music/mentalist","Blake Neely _ Race To Airport.mp3","mentalist","Blake Neely", "Race To Airport"
"../music/mentalist","Blake Neely _ Charlotte.mp3","mentalist","Blake Neely", "Charlotte"
"../music/mentalist","Blake Neely _ Believe (Jane's Theme).mp3","mentalist","Blake Neely", "Believe (Jane's Theme)"
"../music/mentalist","Blake Neely _ Scene of a Crime.mp3","mentalist","Blake Neely", "Scene of a Crime"
"../music/mentalist","Blake Neely _ Redemption.mp3","mentalist","Blake Neely", "Redemption"
"../music/mentalist","Blake Neely _ Graceful.mp3","mentalist","Blake Neely", "Graceful"
"../music/kodaline","Kodaline _ Talk.mp3","kodaline","Kodaline", "Talk"
"../music/kodaline","Kodaline _ Perfect World (Acoustic Version).mp3","kodaline","Kodaline", "Perfect World (Acoustic Version)"
"../music/kodaline","Kodaline _ All I Want.mp3","kodaline","Kodaline", "All I Want"
"../music/eminem","Eminem _ Lose Yourself.mp3","eminem","Eminem", "Lose Yourself"
"../music/eminem","Eminem _ Beautiful.mp3","eminem","Eminem", "Beautiful"
"../music/eminem","Eminem, Dido _ Stan.mp3","eminem","Eminem, Dido", "Stan"
"../music/eminem","Eminem _ Mockingbird.mp3","eminem","Eminem", "Mockingbird"
"../music/omShantiOm","Rahat Fateh Ali Khan, Richa Sharma (Vishaal-Shekhar) {Jaaved Akhtar} _ Jag Soona Soona Lage.mp3","om ShantiOm","Rahat Fateh Ali Khan, Richa Sharma (Vishaal-Shekhar) {Jaaved Akhtar}", "Jag Soona Soona Lage"
"../music/omShantiOm","KK _ Aankhon Mein Teri.mp3","om ShantiOm","KK", "Aankhon Mein Teri"
"../music/omShantiOm","Sonu Nigam,Shreya Ghoshal (Vishal-Shekhar) {Javed Akhtar} _  Main Agar Kahoon.mp3","om ShantiOm","Sonu Nigam,Shreya Ghoshal (Vishal-Shekhar) {Javed Akhtar}", " Main Agar Kahoon"
"../music/omShantiOm","Sukhwinder Singh, Marianne, Nisha, Caralisa (Vishaal-Shekhar) {Jaaved Akhtar} _ Dard E Disco.mp3","om ShantiOm","Sukhwinder Singh, Marianne, Nisha, Caralisa (Vishaal-Shekhar) {Jaaved Akhtar}", "Dard E Disco"
"../music/tijp","Tushar Lall & Band _ Pirates Of The Caribbean Theme: The Indian Jam Projec.mp3","tijp","Tushar Lall & Band", "Pirates Of The Caribbean Theme: The Indian Jam Projec"
"../music/tijp","Tushar Lall & Band _ Imagine Dragon Tribute: The Indian Jam Project.mp3","tijp","Tushar Lall & Band", "Imagine Dragon Tribute: The Indian Jam Project"
"../music/tijp","Tushar Lall & Band _ Pink FLoyd Tribute: The Indian Jam Project.mp3","tijp","Tushar Lall & Band", "Pink FLoyd Tribute: The Indian Jam Project"
"../music/tijp","Tushar Lall & The Budapest Orchestra, Mame Khan, Tajinder Singh, Shatadru Kabir _ Sifar.mp3","tijp","Tushar Lall & The Budapest Orchestra, Mame Khan, Tajinder Singh, Shatadru Kabir", "Sifar"
"../music/tijp","Tushar Lall & Band _ 007 Skyfall: The Indian Jam Project.mp3","tijp","Tushar Lall & Band", "007 Skyfall: The Indian Jam Project"
"../music/tijp","Tushar Lall & Band _ MI theme: The Indian Jam Project.mp3","tijp","Tushar Lall & Band", "MI theme: The Indian Jam Project"
"../music/tijp","Tushar Lall & Band _ SIRI jam: The Indian Jam Project.mp3","tijp","Tushar Lall & Band", "SIRI jam: The Indian Jam Project"
"../music/tijp","Tushar Lall & Band _ Sherlok Theme: The Indian Jam Project.mp3","tijp","Tushar Lall & Band", "Sherlok Theme: The Indian Jam Project"
"../music/tijp","Tushar Lall & Band _ Interstellar Theme: The Indian Jam Project.mp3","tijp","Tushar Lall & Band", "Interstellar Theme: The Indian Jam Project"
"../music/tijp","Tushar Lall & Band _ Yellow + The Scientist: The Indian Jam Project.mp3","tijp","Tushar Lall & Band", "Yellow + The Scientist: The Indian Jam Project"
"../music/tijp","Tushar Lall & Band _ GOT Theme: The Indian Jam Project.mp3.mp3","tijp","Tushar Lall & Band", "GOT Theme: The Indian Jam Project.mp3"
"../music/tijp","Tushar Lall & Band _ The Dark Knight Rises: The Indian Jam Projec.mp3","tijp","Tushar Lall & Band", "The Dark Knight Rises: The Indian Jam Projec"
"../music/nirvana","Nirvana _ Come As You Are.mp3","nirvana","Nirvana", "Come As You Are"
"../music/nirvana","Nirvana _ Lithium.mp3","nirvana","Nirvana", "Lithium"
"../music/nirvana","Nirvana _ Stain.mp3","nirvana","Nirvana", "Stain"
"../music/nirvana","Nirvana _ Something In The Way.mp3","nirvana","Nirvana", "Something In The Way"
"../music/mammalHands","Mammal Hands _ Being Here.mp3","mammal Hands","Mammal Hands", "Being Here"
"../music/mammalHands","Mammal Hands _ Living Frost.mp3","mammal Hands","Mammal Hands", "Living Frost"
"../music/mammalHands","Mammal Hands _ Transfixed.mp3","mammal Hands","Mammal Hands", "Transfixed"
"../music/mammalHands","Mammal Hands _ Solitary Bee.mp3","mammal Hands","Mammal Hands", "Solitary Bee"
"../music/mammalHands","Mammal Hands _ Black Sails.mp3","mammal Hands","Mammal Hands", "Black Sails"
"../music/mammalHands","Mammal Hands _ Near Far.mp3","mammal Hands","Mammal Hands", "Near Far"
"../music/mammalHands","Mammal Hands _ Boreal Forest.mp3","mammal Hands","Mammal Hands", "Boreal Forest"
"../music/mammalHands","Mammal Hands _ Rhizome.mp3","mammal Hands","Mammal Hands", "Rhizome"
"../music/mammalHands","Mammal Hands _ Wringer.mp3","mammal Hands","Mammal Hands", "Wringer"
"../music/mammalHands","Mammal Hands _ Three Good Things.mp3","mammal Hands","Mammal Hands", "Three Good Things"
"../music/mammalHands","Mammal Hands _ Straight up Raining.mp3","mammal Hands","Mammal Hands", "Straight up Raining"
"../music/stiborg","Striborg _ Trapped in a Void of the Night.mp3","stiborg","Striborg", "Trapped in a Void of the Night"
"../music/stiborg","Stiborg _ The Overwhelming Presence of Life.mp3","stiborg","Stiborg", "The Overwhelming Presence of Life"
"../music/stiborg","Striborg _ Penance Stare.mp3","stiborg","Striborg", "Penance Stare"
"../music/disappointmentIsland","This Town Needs Guns _ There's no 'I' in Time.mp3","disappointment Island","This Town Needs Guns", "There's no 'I' in Time"
"../music/disappointmentIsland","This Town Needs Guns _ Bliss Quest.mp3","disappointment Island","This Town Needs Guns", "Bliss Quest"
"../music/disappointmentIsland","This Town Needs Guns _ Whatever, Whenever.mp3","disappointment Island","This Town Needs Guns", "Whatever, Whenever"
"../music/carrieNlowell","Sufjan Stevens _ No Shade in the Shadow of the Cross.mp3","carrie Nlowell","Sufjan Stevens", "No Shade in the Shadow of the Cross"
"../music/carrieNlowell","Sufjan Stevens _ Drawn To The Blood.mp3","carrie Nlowell","Sufjan Stevens", "Drawn To The Blood"
"../music/carrieNlowell","Sufjan Stevens _ Death With Dignity.mp3","carrie Nlowell","Sufjan Stevens", "Death With Dignity"
"../music/carrieNlowell","Sufjan Stevens _ All Of Me Wants All Of You.mp3","carrie Nlowell","Sufjan Stevens", "All Of Me Wants All Of You"
"../music/carrieNlowell","Sufjan Stevens _ Blue Bucket of Gold.mp3","carrie Nlowell","Sufjan Stevens", "Blue Bucket of Gold"
"../music/carrieNlowell","Sufjan Stevens _ Fourth Of July.mp3","carrie Nlowell","Sufjan Stevens", "Fourth Of July"
"../music/carrieNlowell","Sufjan Stevens _ Carrie & Lowell.mp3","carrie Nlowell","Sufjan Stevens", "Carrie & Lowell"
"../music/carrieNlowell","Sufjan Stevens _ John My Beloved.mp3","carrie Nlowell","Sufjan Stevens", "John My Beloved"
"../music/carrieNlowell","Sufjan Stevens _ Eugene.mp3","carrie Nlowell","Sufjan Stevens", "Eugene"
"../music/carrieNlowell","Sufjan Stevens _ Should Have Known Better.mp3","carrie Nlowell","Sufjan Stevens", "Should Have Known Better"
"../music/strings","Strings _ Jaane Do.mp3","strings","Strings", "Jaane Do"
"../music/strings","Strings _ Duur.mp3","strings","Strings", "Duur"
"../music/strings","Strings _ Aakhri Alvida.mp3","strings","Strings", "Aakhri Alvida"
"../music/strings","Bilal Maqsood, Faisal Kapadia _ Kahani Mohabbat Ki.mp3","strings","Bilal Maqsood, Faisal Kapadia", "Kahani Mohabbat Ki"
"../music/strings","Strings _ Dhaani.mp3","strings","Strings", "Dhaani"
"../music/strings","Strings _ Sajni.mp3","strings","Strings", "Sajni"
"../music/strings","Strings _ Zinda.mp3","strings","Strings", "Zinda"
"../music/strings","Strings, Sona Mohapatra _ Naina.mp3","strings","Strings, Sona Mohapatra", "Naina"
